北京	[0.007141674677695263, 0.0023719935074516746, 0.009241797513987727, 0.006746973996640992, 0.007688899151849517, 0.00901865470431473, 0.0031052108228808682, 0.012454672854795184, 0.011363636363636364, 0.010132222707374692]
污染	[0.0006302331862789232, 0.0004316069057104914, 0.00432742566795517, 0.017048416053744138, 0.0005429660927036591, 0.0032315543502895506, 0.00022242380894230937, 8.401695126008623e-05, 7.685551163812033e-05, 4.4783304783976535e-05]
世界	[0.004330311892819698, 0.0040467758595248635, 0.00962383348788425, 0.002627845022296867, 0.0008269311181981015, 0.002235125862594465, 0.0015351604068175079, 0.009258668028861503, 0.009229980969111404, 0.0035826643827181225]
增加	[0.0021462779938254575, 0.0024236387782204517, 0.0012919762026318805, 0.0032069844211501707, 0.0037102683001416703, 0.0011800839344467283, 0.0023027406102262616, 0.0006116434051734278, 0.0005160298638559508, 0.0004179775113171143]
女子	[4.066020556638214e-05, 0.0011361959569130885, 7.293414047115454e-05, 8.325128858516245e-05, 5.304841135610463e-05, 0.0036535711215486453, 0.0026821694607749073, 0.006163483544439926, 0.0005160298638559508, 0.0009628410528554955]
网友	[0.0005953815815077385, 0.0007267227386749299, 0.0007397605676359962, 0.0009953958417791163, 0.000642821925844562, 0.0052009659494986595, 0.0037463147427734067, 0.0016500929227480936, 0.004915092958571219, 0.030504894442018683]
地方	[0.0029478649035627053, 0.001715360779105799, 0.003754371707110384, 0.0029825679040945156, 0.0008206901286267951, 0.002008487226177544, 0.0018840604992760323, 0.0005209050978125347, 0.002181232616015225, 0.001067335430684774]
项目	[0.012041229448444312, 0.0032868525896414345, 0.0063070666236007935, 0.01620504430416401, 0.0021281774438154915, 0.005990293614261041, 0.0027257819723322226, 0.008653745979788883, 0.004589371980676328, 0.0012725922442779999]
资本	[0.0040340732522646285, 0.00025084845801977274, 0.0004619162229839788, 0.0012958244049342676, 0.0002184346349957249, 0.00025789913799166905, 0.00022678506009804093, 0.0002453294976794518, 0.0003367003367003367, 0.0003022873072918416]
系统	[0.002265354310127005, 0.0024715951010771727, 0.0026013176768045123, 0.002870359645566688, 0.012990619792674326, 0.0021178989816891614, 0.0008242764684332642, 0.00042680611240123806, 0.0007648953301127214, 0.00022018458185455128]
消息	[0.0007957783089420505, 0.007820569573557621, 0.0017087427196099065, 0.0007854578096947936, 0.0014479095805430909, 0.0023523527434997694, 0.0009420302496380162, 0.003649696362738146, 0.0008527302005562875, 0.008456580720040902]
角色	[4.066020556638214e-05, 0.00015124686439427475, 3.473054308150217e-05, 1.085886372849945e-05, 4.368692699914498e-05, 8.205881663371289e-05, 0.0004928213805976659, 0.00026213288793146906, 0.0010869565217391304, 0.012057904813085682]
拍摄	[9.293761272315918e-05, 0.0006271211450494319, 0.00021532936710531343, 0.00014840447095615915, 0.00012169929664047531, 0.0008010503528529115, 0.0009202239938593584, 0.0003461498391915553, 0.0028399941443419704, 0.012692334964192016]
照片	[0.00010745911471115281, 0.0013796665191087502, 0.000257006018803116, 0.00017012219841315804, 0.00014978374971135424, 0.0016333612072805708, 0.0013083753467194668, 0.0013039430835565383, 0.002250768555116381, 0.014158988195867247]
时间	[0.0019458812663911455, 0.010461856278589346, 0.0022783236261465422, 0.0014406092546475936, 0.0018317304391784362, 0.004310041654618348, 0.0024989969122341817, 0.010727284336887811, 0.003469477382520861, 0.006086797508555477]
时尚	[0.0002904300397598724, 9.960159362549801e-05, 4.8622760314103034e-05, 2.89569699426652e-05, 0.00363225593050034, 0.00010941175551161719, 0.00034017759014706137, 0.00015123051226815522, 0.0005416483677353242, 0.002496669241706692]
气温	[2.613870357838852e-05, 0.0006529437804338202, 0.0015906588731327991, 0.0009012856894654544, 3.744593742783856e-05, 0.0027196636370030555, 0.00017881129738499382, 0.00013778780006654142, 0.00025984482506221637, 2.6123594457319643e-05]
调整	[0.002131756491837464, 0.00045374059318282426, 0.0013857486689519364, 0.00402139920078763, 0.0016039343198257516, 0.0009026469829708418, 0.001042339026219842, 0.001764355976461811, 0.00028912311521007175, 0.0003321428438144926]
生产	[0.005271305221641685, 0.0011546406964733657, 0.0036467070235577273, 0.008488011814443737, 0.005595047150676212, 0.0036652938096391756, 0.0008896952357692375, 0.00016467322446976903, 0.0008014931927975406, 0.00044410110577443394]
农业	[0.0032179648405393866, 0.000604987457577099, 0.0025596410251067098, 0.000966438871836451, 3.744593742783856e-05, 0.0011175629312972326, 0.0019102280062104216, 2.0164068302420698e-05, 0.00032206119162640903, 4.1051362718645156e-05]
官员	[0.0002468655337958916, 0.004231223255127638, 0.0011530540303058719, 0.0004560722765969769, 8.425335921263676e-05, 0.0007072688481286683, 0.0010161715192854527, 0.0004503308587540622, 0.0007612355438442395, 4.1051362718645156e-05]
文化	[0.003299285251672151, 0.0020547439870149033, 0.0048970065744918054, 0.0004126368216829791, 0.0004774357022049416, 0.005634705408848285, 0.010606562810739144, 0.0023423926011312043, 0.050860049773093254, 0.004683587291990879]
学习	[0.0004617837632181972, 0.000719344842850819, 0.0036988028381799804, 0.00010496901604216135, 0.00019659117149615243, 0.002672772884640934, 0.0010772290354656945, 0.001025006805373052, 0.003374322939540331, 0.0011345103878607388]
城市	[0.008384715247867517, 0.002674487236240224, 0.006800240335358124, 0.009783836219378004, 0.0038475700707104117, 0.005919957485717858, 0.002014898033947979, 0.002355835313332818, 0.004256331430244474, 0.001018820183835466]
下降	[0.0045597516242299975, 0.0011361959569130885, 0.0014135331034171382, 0.004781519661782591, 0.00207824952724504, 0.0010745797416319544, 0.0005626013990893707, 0.00022180475132662765, 0.0001793295271556141, 0.00011569020402527271]
司机	[0.0006360417870741207, 0.0010697948944960896, 0.00030562877911721905, 0.0006117159900388023, 0.003061205384725802, 0.005611260032667224, 0.0015307991556617762, 0.0001277057659153311, 9.881422924901186e-05, 0.0005000802367544047]
乘客	[0.0007957783089420505, 0.0027999114652501106, 0.00039245513682097447, 0.00031490704812648404, 0.0016757056998957754, 0.004231890400681479, 0.000815553966121801, 3.3606780504034494e-05, 0.00020860781730346948, 0.00011569020402527271]
医院	[0.0007725439057612607, 0.002781466725689833, 0.0020907786935064304, 0.0005176058377251404, 0.0001622657288539671, 0.01343029298905101, 0.0036416447150358494, 0.0009477112102137728, 0.000600204948031035, 0.0016345906246151435]
检查	[0.0008190127121228403, 0.0008705917072450937, 0.001858084054860366, 0.001665025771703249, 0.0009111844774107382, 0.003153403096352681, 0.0008853339846135059, 0.0004738556051068864, 0.00015371102327624067, 0.00022764846598521404]
研究	[0.0019894457723551263, 0.005585067138851999, 0.005160958701911222, 0.003934528290959634, 0.0010765707010503586, 0.002786092202849395, 0.0020454267920381, 0.00046041289290527256, 0.010382813643683209, 0.0003582664382718123]
支持	[0.0031163143266234312, 0.004640696473365796, 0.003750898652802234, 0.0013682168297909306, 0.0005367251031323526, 0.000730714224309729, 0.003292744622577325, 0.0013980420689678349, 0.0007319572536963841, 0.00167937392939912]
优惠	[0.0006679890914477066, 7.746790615316511e-05, 9.377246632005585e-05, 0.00044521341286847744, 0.012141845210976653, 0.0002813445141727299, 0.00031401008321267203, 2.6885424403227596e-05, 0.00018298931342409602, 4.1051362718645156e-05]
欧洲	[0.0012720835741482413, 0.004589051202597019, 0.0006529342099322407, 0.0016758846354317483, 0.0020595265585311206, 0.00014848738248005188, 0.00019625630200792004, 0.0030649383819679457, 0.0007831942614551311, 0.000503812178819736]
法案	[5.8086007951974487e-05, 0.0030286262357975507, 7.293414047115454e-05, 0.0001303063647419934, 4.368692699914498e-05, 2.7352938877904297e-05, 0.0005364338921549814, 3.6967458554437945e-05, 4.025764895330113e-05, 1.4927768261325511e-05]
日本	[0.001632216823450483, 0.023908071418031578, 0.002517964373408907, 0.002200729715642555, 0.0016164162989683645, 0.0010315965519666762, 0.004941297559443853, 0.004194126206903505, 0.007282974674279022, 0.0023585873852894307]
制度	[0.0031598788325874123, 0.0008853474988933156, 0.006828024769823326, 0.0016360688017605838, 0.00024027809849529741, 0.002047562853145979, 0.0007152451895399753, 0.0002050013610746104, 0.000739276826233348, 0.0001007624357639472]
法院	[0.0008916202220628084, 0.002113767153607791, 0.0021428745081286836, 0.0005827590200961372, 0.00048679718656190126, 0.008811553881382026, 0.0016747204438009177, 0.0003797566196955898, 0.001013760796369492, 0.0016084670301578239]
案件	[0.0010629739455211332, 0.0012062859672421426, 0.004726826913392445, 0.0008976660682226212, 0.0001653862236396203, 0.0067991590925076395, 0.001160092807424594, 0.0001915586488729966, 0.0004684526423656858, 0.0005896468463223577]
职业	[0.0005982858819053372, 0.00029511583296443856, 0.0009168863373516571, 8.325128858516245e-05, 7.489187485567712e-05, 0.0011331931820846065, 0.0003489000924585245, 0.003417809577260308, 0.00055262772654077, 0.0005597913097997066]
影响	[0.003572289489046431, 0.003696325807879593, 0.004337844830879621, 0.006591330283199166, 0.0017537180695371057, 0.005150167634439695, 0.0032796608691101304, 0.0017979627569658454, 0.0015480895915678525, 0.0016868378135297827]
旅客	[0.0032382949433225777, 0.000490630072303379, 0.0013996408861845372, 0.00027147159321248626, 0.00011545830706916888, 0.004681260110818478, 0.0024423006472096714, 3.0246102453631043e-05, 0.00019030888596105987, 7.837078337195893e-05]
部门	[0.0032005390381537944, 0.0020916334661354582, 0.006376527709763798, 0.0038947124572884695, 0.001288764346474777, 0.007334495181975194, 0.006581127993998919, 0.00033606780504034494, 0.00101010101010101, 0.0002985553652265102]
飞机	[0.0011849545622202797, 0.004268112734248193, 0.0007918563822582493, 0.0003330051543406498, 9.36148435695964e-05, 0.0013129410661394062, 0.0006018526594909547, 0.00028229695623388973, 0.0003879373444590836, 0.0007426564710009442]
上海	[0.005007013885460201, 0.0003209384683488269, 0.003386227950446461, 0.0023310360803845487, 0.002299804657026418, 0.003719999687394984, 0.0025251644191685713, 0.00510486995856284, 0.00701215049041136, 0.003967054415447255]
阅读	[0.0001306935178919426, 0.00010329054153755348, 0.000208383258489013, 1.809810621416575e-05, 3.744593742783856e-05, 0.0003086974530506342, 0.0004579313713518134, 4.0328136604841395e-05, 0.004735763431415605, 0.00014181379848259235]
小说	[2.033010278319107e-05, 9.222369780138704e-05, 5.556886893040347e-05, 7.2392424856663e-06, 1.5602473928266064e-05, 7.424369124002594e-05, 0.0002573138181881618, 1.6803390252017247e-05, 0.005822719953154735, 0.001757744712771079]
经典	[6.970320954236938e-05, 6.640106241699867e-05, 0.0001423952266341589, 3.61962124283315e-06, 0.0008737385399828996, 0.00010550419281477371, 0.0003707063482371823, 0.0002251654293770311, 0.003458498023715415, 0.002489205357576029]
铁路	[0.004356450596398087, 0.0010292164674634795, 0.0025631140794148597, 0.00072392424856663, 9.673533835524961e-05, 0.0038450416936939755, 0.0004797376271304712, 3.3606780504034494e-05, 0.0004391743522178305, 8.210272543729031e-05]
介绍	[0.0009206632260387956, 0.0005717869263685997, 0.0013232336914052326, 0.0012849655412057682, 0.0009704738783381493, 0.003110419906687403, 0.0008242764684332642, 0.0005545118783165692, 0.0031583955496998976, 0.0009105938639408562]
女排	[1.4521501987993622e-05, 7.377895824110963e-06, 1.3892217232600867e-05, 3.61962124283315e-06, 9.36148435695964e-06, 1.5630250787373884e-05, 1.308375346719467e-05, 0.003081741772219963, 2.5618503879373445e-05, 2.2391652391988267e-05]
福建	[0.0009264718268339931, 6.271211450494318e-05, 0.0011391618130732711, 0.0005646609138819714, 0.0002839650254944424, 0.0012426049375962238, 0.00367217347312597, 0.0007057423905847244, 0.0013980383545600936, 7.463884130662755e-05]
内容	[0.0012198061669914642, 0.001217352810978309, 0.0010349701838287646, 0.00018822030462732378, 0.00024963958285225703, 0.0013246637542299365, 0.001199344067826178, 0.0004167240782500277, 0.0035280339628165716, 0.002537720604425337]
旅游	[0.00767316165045583, 0.0021027003098716248, 0.0035077848512317187, 0.0004995077315109747, 0.00034949541599315985, 0.006017646553138945, 0.005093941349894457, 0.0012669756250021005, 0.005204216073781291, 0.0007389245289356128]
大众	[0.0002730042373742801, 0.00012911317692194187, 8.33533033956052e-05, 3.61962124283315e-05, 0.004955345719617302, 0.00018365544675164313, 0.00018317254854072538, 0.00030918238063711733, 0.0005636070853462158, 0.0006306982090410029]
服务	[0.011866971424588387, 0.0018666076435000737, 0.008922276517637906, 0.0020740429721433948, 0.005563842202819679, 0.00784638589526169, 0.0036154772081014603, 0.0008267268003992486, 0.002075098814229249, 0.000701605108282299]
政策	[0.007882271279082939, 0.0041832669322709164, 0.005039401801125964, 0.005132622922337407, 0.00389437749249521, 0.0020280250396617614, 0.0059443853252621115, 0.0003528711952923622, 0.0005379885814668423, 0.00017540127707057476]
天然气	[0.0006679890914477066, 0.0006344990408735429, 0.00028826350757646797, 0.009628192505936179, 0.00031516997335097454, 0.0002813445141727299, 0.00011775378120475202, 1.6803390252017247e-05, 4.757722149026497e-05, 3.7319420653313777e-06]
科技	[0.003891762532782291, 0.0007082779991146526, 0.0033966471133709117, 0.0010786471303642787, 0.0017942845017505976, 0.0013051259407457193, 0.001679081694956649, 0.0002722149220826794, 0.0011235543844239496, 0.0005933787883876891]
工业	[0.0041763839717469655, 0.00039471742658993655, 0.0010697007269102666, 0.002776249493253026, 0.0008706180451972464, 0.0006291175941917988, 0.0004274026132616925, 5.377084880645519e-05, 0.00036597862684819204, 7.463884130662755e-05]
上涨	[0.003360275560021724, 0.00061236535340121, 0.00032994015927427056, 0.0035074129843053223, 0.00035261591077881307, 0.0003634033308064428, 0.0011949828166704464, 6.0492204907262086e-05, 0.00012077294685990338, 7.463884130662755e-05]
爆料	[8.712901192796173e-06, 7.746790615316511e-05, 2.08383258489013e-05, 2.89569699426652e-05, 6.2409895713064265e-06, 0.000132857131692678, 0.00034017759014706137, 0.00026885424403227595, 9.149465671204801e-05, 0.003780457312180686]
媒体	[0.0009119503248459995, 0.0050427917957798435, 0.0018858684893255677, 0.0005393235651821393, 0.0009174254669820446, 0.0014262603843478668, 0.005455925195820177, 0.005773644890593126, 0.0028692724344898256, 0.00972544102225357]
传统	[0.0013621168864738017, 0.0007820569573557621, 0.0009446707718168589, 0.0005936178838246366, 0.0008987024982681254, 0.0016802519596426924, 0.0021675418243985835, 0.0007595132393911796, 0.013881569316351925, 0.001343499143519296]
报告	[0.004582986027410787, 0.004954257045890512, 0.0048067071624799, 0.003720970637632478, 0.0009392689304816172, 0.002141344357870222, 0.0021937093313329726, 0.0004469701807036588, 0.001156492460840287, 0.0002836275969651847]
合作	[0.0104758115341386, 0.007163936845211745, 0.0232104219413679, 0.003387965483291828, 0.0023965399953816678, 0.0019381510976343615, 0.013022695951014428, 0.0014988624104799383, 0.004003806177719221, 0.006807062327164433]
两岸关系	[5.808600795197449e-06, 1.844473956027741e-05, 0.00021532936710531343, 3.61962124283315e-06, 3.1204947856532132e-06, 7.815125393686942e-06, 0.009036512394675785, 3.3606780504034495e-06, 4.025764895330113e-05, 3.7319420653313777e-06]
协议	[0.0013011265781242285, 0.005419064482809503, 0.0007154491874789446, 0.0019111600162159033, 0.0005086406500614737, 0.0007228990989160421, 0.005399228930795667, 0.00038983865384680015, 0.00033304055043185477, 0.0005075441208850673]
贸易	[0.0056111083681607355, 0.0031503615168953815, 0.0026673057086593665, 0.0013464991023339318, 0.00012794028621178173, 0.00020319326023586048, 0.0019015055038989585, 2.0164068302420698e-05, 0.00032938076416337287, 5.2247188914639286e-05]
开放	[0.0017774318433304193, 0.0005717869263685997, 0.00208730563919828, 0.00021355765332715585, 0.0002090731506387653, 0.0005861344045265207, 0.003000540795143311, 0.00018147661472178627, 0.0015590689503732981, 0.0001492776826132551]
主席	[0.00040369775526622267, 0.001966209237125572, 0.006946108616300433, 0.00013392598598482654, 8.113286442698355e-05, 0.0003477730800190689, 0.007357430699719136, 0.002654935659818725, 0.0012406675450153711, 0.0005373996574077184]
管道	[0.0002265354310127005, 0.00025453740593182824, 0.00019449104125641214, 0.0030260033590085132, 2.8084453070878917e-05, 0.00047672264901490346, 0.00018753379969645693, 1.0082034151210349e-05, 2.1958717610891526e-05, 2.2391652391988267e-05]
油气	[0.00026719563657908265, 0.00011066843736166445, 0.00013892217232600867, 0.0029282735854520184, 9.36148435695964e-06, 3.5168064271591236e-05, 3.489000924585245e-05, 3.3606780504034495e-06, 7.319572536963841e-06, 3.7319420653313777e-06]
歌手	[2.033010278319107e-05, 5.9023166592887706e-05, 1.7365271540751084e-05, 3.61962124283315e-06, 1.2481979142612853e-05, 4.298318966527818e-05, 0.0004666538736632765, 9.745966346170004e-05, 0.0003952569169960474, 0.006665248528681841]
推出	[0.0010048879375691587, 0.00049800796812749, 0.00022922158433791428, 0.0004886488677824753, 0.005763553869101485, 0.0004532772728338426, 0.0011731765608917887, 0.0002520508537802587, 0.0014968525838091056, 0.0012800561284086625]
球队	[3.775590516878342e-05, 0.0001217352810978309, 3.125748877335195e-05, 1.085886372849945e-05, 3.120494785653213e-05, 6.252100314949554e-05, 8.722502311463112e-05, 0.038684765038194104, 2.5618503879373445e-05, 2.6123594457319643e-05]
主教练	[2.9043003975987243e-06, 2.9511583296443853e-05, 3.4730543081502167e-06, 3.61962124283315e-06, 6.2409895713064265e-06, 3.907562696843471e-06, 4.361251155731556e-06, 0.00377068077255267, 3.6597862684819205e-06, 1.1195826195994134e-05]
执教	[2.9043003975987243e-06, 1.1066843736166446e-05, 6.9461086163004335e-06, 3.61962124283315e-06, 3.1204947856532132e-06, 7.815125393686942e-06, 8.722502311463112e-06, 0.0027255098988771976, 2.1958717610891526e-05, 7.4638841306627555e-06]
联赛	[2.9043003975987243e-05, 4.05784270326103e-05, 1.3892217232600867e-05, 7.2392424856663e-06, 1.2481979142612853e-05, 3.126050157474777e-05, 4.797376271304712e-05, 0.015415430217200623, 7.319572536963841e-06, 7.4638841306627555e-06]
队伍	[8.712901192796174e-05, 0.0002028921351630515, 0.0003750898652802234, 0.00012668674349916026, 2.8084453070878917e-05, 0.0004142016458654079, 0.00023114631125377248, 0.003327071269899415, 0.00032938076416337287, 0.00016047350880924924]
球星	[5.808600795197449e-06, 3.3200531208499335e-05, 1.3892217232600867e-05, 3.61962124283315e-06, 9.36148435695964e-06, 1.5630250787373884e-05, 3.489000924585245e-05, 0.0024096061621392733, 7.319572536963841e-06, 8.956660956795307e-05]
天气	[0.0004414536604350061, 0.001139884904825144, 0.0038585633363548907, 0.0037318295013609778, 0.0003432544264218534, 0.005357268457372399, 0.00038815135286010853, 0.0005679545905181829, 0.00042087542087542086, 0.00025004011837720234]
爱情	[1.7425802385592346e-05, 7.746790615316511e-05, 3.473054308150217e-05, 7.2392424856663e-06, 1.2481979142612853e-05, 0.00029697476496010376, 0.0003445388413027929, 0.00010418101956250693, 0.0013211828429219733, 0.006590609687375213]
精神	[0.0004966353679893819, 0.0003836505828537701, 0.003587665100319174, 0.00014840447095615915, 0.00015602473928266067, 0.0015708402041310753, 0.000933307747326553, 0.0008737762931048968, 0.003934270238618065, 0.0011382423299260702]
透露	[0.00018297092504871964, 0.0012284196547144755, 9.724552062820607e-05, 0.0003112874268836509, 0.0007832441911989565, 0.00019537813484217354, 0.0009158627427036268, 0.002392802771887256, 0.0006477821695213, 0.009240288553760492]
增压	[8.712901192796173e-06, 1.1066843736166446e-05, 3.4730543081502167e-06, 3.61962124283315e-06, 0.003410700800718962, 1.1722688090530413e-05, 4.361251155731556e-06, 3.3606780504034495e-06, 3.6597862684819205e-06, 3.7319420653313777e-06]
地区	[0.003827867924035119, 0.008735428655747382, 0.008838923214242301, 0.006287282098801182, 0.0010484862479794796, 0.004818024805208, 0.0020977618059068786, 0.0005713152685685864, 0.0020824183867662127, 0.00025750400250786504]
上映	[4.066020556638214e-05, 0.0001401800206581083, 6.9461086163004335e-06, 3.61962124283315e-06, 6.2409895713064265e-06, 1.5630250787373884e-05, 0.0001395600369834098, 1.3442712201613798e-05, 0.00034401990923730056, 0.005833025448112944]
票房	[0.00018587522544631836, 0.00015493581230633023, 1.3892217232600867e-05, 7.2392424856663e-06, 1.2481979142612853e-05, 6.252100314949554e-05, 0.00022242380894230937, 4.0328136604841395e-05, 0.0009076269945835164, 0.008124437876226409]
足球	[0.00018006662465112092, 0.0003430721558211598, 0.00018407187833196148, 1.44784849713326e-05, 6.865088528437069e-05, 0.00019928569753901703, 0.0001003087765818258, 0.015459119031855867, 0.0001939686722295418, 0.0002798956548998533]
体育	[0.0003194730437358597, 0.0007156558949387634, 0.00037161681097207315, 3.257659118549835e-05, 8.425335921263676e-05, 0.0004298318966527818, 0.0003619838459257192, 0.008704156150544934, 0.00033304055043185477, 0.0002985553652265102]
组织	[0.001286605076136235, 0.007717279032020068, 0.006202874994356287, 0.0015528175131754214, 0.0001872296871391928, 0.005271302078041842, 0.0012909303420965406, 0.0011325485029859625, 0.0013760796369492023, 0.00038065809066380055]
喜欢	[0.00012198061669914643, 0.0006160543013132655, 0.00017017966109936062, 4.34354549139978e-05, 0.0003744593742783856, 0.001070672178935111, 0.0007501351987858277, 0.0014988624104799383, 0.002627726540770019, 0.00709815380826028]
中央	[0.0017658146417400245, 0.0006750774679061531, 0.006397366035612699, 0.0006623906874384664, 0.00040878481692057094, 0.0012191595614151629, 0.0006018526594909547, 0.0002722149220826794, 0.0006185038793734446, 0.00010449437782927857]
环境	[0.0023989521284165463, 0.000804190644828095, 0.004139880735315058, 0.012024381768691724, 0.00046807421784798197, 0.0025281930648577257, 0.001247317830539225, 0.0002654935659818725, 0.0006880398184746011, 0.0003881219747944633]
建设	[0.012215487472300234, 0.001907186070532684, 0.020640361753336736, 0.015050385127700237, 0.0019409477566762986, 0.007326680056581508, 0.00263419569806186, 0.0012669756250021005, 0.004292929292929293, 0.0003209470176184985]
集团	[0.006868670440320983, 0.0014313117898775269, 0.001958802629796722, 0.00651531823709967, 0.0043218852781297, 0.002422688872042952, 0.002804284493135391, 0.0013644352884638004, 0.0019433465085638999, 0.0012203450553633604]
接受	[0.0003078558421454648, 0.003552456839309429, 0.001076646835526567, 0.00037644060925464757, 0.0005086406500614737, 0.0015864704549184492, 0.002228599340578825, 0.003394284830907484, 0.0008929878495095887, 0.005172471702549289]
泰国	[0.0006999363958212926, 0.0033311199645861002, 0.0005105389832980818, 0.00013392598598482654, 0.00018098869756788636, 0.000464999960924373, 0.0002703975716553565, 0.0007964806979456176, 0.0005233494363929146, 0.0004926163526237419]
维护	[0.0003572289489046431, 0.00047956322856721264, 0.002695090143124568, 0.00024251462326982105, 8.737385399828996e-05, 0.0004415545847433122, 0.0010248940215969158, 5.377084880645519e-05, 0.00024154589371980676, 0.00013808185641726097]
经济	[0.025714675720339107, 0.011782499631105208, 0.015639163549600425, 0.009639051369664678, 0.0012794028621178175, 0.0026376048203693428, 0.009869511365420513, 0.0005041017075605174, 0.0015151515151515152, 0.0007314606448049501]
回应	[0.0002265354310127005, 0.0007267227386749299, 0.00038550902820467403, 0.0002388950020269879, 6.240989571306426e-05, 0.00035558820541275587, 0.0011295640493344731, 0.00036631390749397596, 0.00034767969550578246, 0.004418619405352351]
成都	[0.001623503922257687, 0.00011804633318577541, 0.0008370060882642022, 0.000579139398853304, 0.0007208342954858922, 0.003567604742218089, 0.0003096488320569405, 0.0015358298690343764, 0.0025764895330112722, 0.0015226323626552022]
举办	[0.000673797692242904, 0.0008447690718607053, 0.0007189222417870948, 0.00012668674349916026, 0.00017786820278223314, 0.0005548739029517728, 0.002956928283585995, 0.0024062454840888697, 0.002997364953886693, 0.001727889176248428]
台当局	[2.9043003975987243e-06, 7.377895824110963e-06, 1.3892217232600867e-05, 2.17177274569989e-05, 3.1204947856532132e-06, 3.907562696843471e-06, 0.004212968616436683, 3.3606780504034495e-06, 1.0979358805445763e-05, 3.7319420653313777e-06]
大学	[0.00037465475129023546, 0.0018666076435000737, 0.001844191837627765, 0.000289569699426652, 8.737385399828996e-05, 0.002024117476964918, 0.004029796067895958, 0.0007259064588871451, 0.0018957692870736349, 0.000671749571759648]
家长	[0.00026719563657908265, 0.0002619153017559392, 0.0013926947775682369, 8.325128858516245e-05, 0.0001404222653543946, 0.003911470259540314, 0.0009463915007937477, 0.0002654935659818725, 0.0008600497730932513, 0.000503812178819736]
提供	[0.0031889218365633992, 0.003744282130736314, 0.0028652698042239285, 0.0016433080442462501, 0.004917899782189464, 0.0031143274693842464, 0.0023550756240950403, 0.0009544325663145796, 0.001573708095447226, 0.000641894035236997]
生活	[0.0015567050131129164, 0.0019403866017411835, 0.0032299405065797015, 0.004662072160769097, 0.0006615448945584812, 0.006506091890244379, 0.0028653420093156324, 0.0013442712201613798, 0.009350753915971307, 0.008755136085267413]
收藏	[0.00016264082226552856, 8.853474988933157e-05, 4.16766516978026e-05, 3.61962124283315e-06, 2.8084453070878917e-05, 0.0002774369514758864, 0.00018317254854072538, 5.713152685685864e-05, 0.0038464353681744987, 0.00027616371283452194]
学生	[0.0007841611073516556, 0.0024752840489892284, 0.005470060535336591, 0.0005465628076678057, 0.0002621215619948699, 0.008459873238666114, 0.007745582052579244, 0.000994760702919421, 0.0050175669740887135, 0.0012240769974286919]
袭击	[5.808600795197449e-06, 0.007038512616201859, 0.00019101798694826192, 7.2392424856663e-05, 9.36148435695964e-06, 0.00014067225708636494, 3.9251260401584004e-05, 7.393491710887589e-05, 3.6597862684819206e-05, 4.1051362718645156e-05]
学校	[0.00037465475129023546, 0.0017264276228419655, 0.004542755035060483, 0.00046693114032547636, 0.00015914523406831388, 0.006932016224200317, 0.0021500968197756573, 0.001196401385943628, 0.002342263211828429, 0.0008247591964382345]
发布会	[0.00040369775526622267, 0.0004426737494466578, 0.00044802400575137794, 0.00027147159321248626, 0.00024027809849529741, 0.00016411763326742578, 0.0004317638644174241, 0.0018517336057723005, 0.0008856682769726248, 0.005612840866258392]
故事	[9.874621351835663e-05, 0.00025084845801977274, 0.0004410778971350775, 6.153356112816356e-05, 4.0566432213491774e-05, 0.0005861344045265207, 0.0009071402403921637, 0.0003192644147883277, 0.007700190308885961, 0.009113402523539224]
英国	[0.0012517534713650503, 0.0104987457577099, 0.0006946108616300433, 0.0012270516013204377, 0.0008019671599128758, 0.0003438655173222254, 0.00039687385517157164, 0.003649696362738146, 0.002587468891816718, 0.0018286516120123752]
意见	[0.001812283448101604, 0.0005385863951601004, 0.003341078244440508, 0.0018387675913592403, 0.0005148816396327801, 0.0010667646162382674, 0.0008766114823020428, 0.0002050013610746104, 0.0004574732835602401, 0.00038439003272913193]
音乐	[0.00012488491709674516, 0.0002766710934041611, 0.0001667066067912104, 4.7055076156830946e-05, 0.00019971166628180565, 0.0004532772728338426, 0.0009594752542609424, 0.00026213288793146906, 0.005610452349582785, 0.01059125158141045]
投资	[0.016606789673469506, 0.002460528257341006, 0.004157246006855809, 0.0067940290727978225, 0.0013012463256173899, 0.002199957798322874, 0.005159360117230431, 0.00046377357095567603, 0.0009881422924901185, 0.0021010833827815657]
用电	[0.0002468655337958916, 2.2133687472332892e-05, 9.377246632005585e-05, 0.003869375108588637, 8.113286442698355e-05, 0.00019147057214533006, 0.0001395600369834098, 6.721356100806899e-06, 3.6597862684819205e-06, 1.1195826195994134e-05]
客户	[0.0017483888393544321, 0.00041685111406226943, 0.00020143714987271255, 0.0006587710661956333, 0.002958229056799246, 0.001211344436021476, 0.0002703975716553565, 5.377084880645519e-05, 0.00021592738984043333, 0.00014181379848259235]
电网	[0.0004153149568566176, 2.2133687472332892e-05, 0.00015281438955860952, 0.005306364741993398, 6.240989571306426e-05, 0.0002813445141727299, 1.308375346719467e-05, 1.0082034151210349e-05, 1.4639145073927682e-05, 3.7319420653313777e-06]
预计	[0.0022769715117174, 0.0016784712999852443, 0.0015316169498942455, 0.0031201135113221755, 0.003176663691794971, 0.0018170166540322139, 0.0007108839383842436, 0.00027557560013308284, 0.0002342263211828429, 0.0004291733375131084]
